no,장소(영문),장소(한글),Scenario,순서,화자,내용,TTS,발음,영어,
11800,Haeinsa Temple,해인사,5. Sorigil Trail,10,Staff,맞습니다. 특히 '홍류동 계곡'의 단풍은 가야산에서 가장 유명하죠.,맞습니다. 특히 '홍류동 계곡'의 단풍은 가야산에서 가장 유명하죠.,mat-seum-ni-da. teuk-hi 'hong-ryu-dong gye-gok'-ui dan-pung-eun ga-ya-san-e-seo ga-jang yu-myeong-ha-jyo.,Correct. Especially the autumn colors of 'Hongryudong Valley' are the most famous in Gayasan.,
11801,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,1,Traveler,대적광전은 이 절의 메인 법당인가요?,대적광전은 이 절의 메인 법당인가요?,dae-jeok-kwang-jeon-eun i jeol-ui me-in beop-dang-in-ga-yo?,Is Daejeokkwangjeon the main hall of this temple?,
11802,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,2,Staff,"네, 비로자나불을 모신 해인사의 중심 법당입니다.","네, 비로자나불을 모신 해인사의 중심 법당입니다.","ne, bi-ro-ja-na-bul-eul mo-sin hae-in-sa-ui jung-sim beop-dang-im-ni-da.","Yes, it is the central hall of Haeinsa, enshrining Vairocana Buddha.",
11803,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,3,Traveler,법당 안에 들어가서 절을 해도 괜찮나요?,법당 안에 들어가서 절을 해도 괜찮나요?,beop-dang an-e deu-reo-ga-seo jeol-eul hae-do gwaen-chan-na-yo?,Is it okay to go inside the hall and bow?,
11804,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,4,Staff,물론입니다. 신발을 벗고 들어가셔서 조용히 삼배를 하시면 됩니다.,물론입니다. 신발을 벗고 들어가셔서 조용히 삼배를 하시면 됩니다.,mul-lon-im-ni-da. sin-bal-eul beot-go deu-reo-ga-syeo-seo jo-yong-hi sam-bae-reul ha-si-myeon doem-ni-da.,"Of course. Please take off your shoes, go in, and quietly perform three bows.",
11805,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,5,Traveler,벽에 그려진 그림들은 어떤 의미가 있나요?,벽에 그려진 그림들은 어떤 의미가 있나요?,byeo-ge geu-ryeo-jin geu-rim-deu-reun eo-tteon ui-mi-ga in-na-yo?,What do the paintings on the wall mean?,
11806,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,6,Staff,부처님의 생애나 불교의 가르침을 설명하는 '벽화'라고 합니다.,부처님의 생애나 불교의 가르침을 설명하는 '벽화'라고 합니다.,bu-cheo-nim-ui saeng-ae-na bul-gyo-ui ga-reu-chim-eul seol-myeong-ha-neun 'byeok-hwa'-ra-go ham-ni-da.,They are called 'murals' that explain the life of Buddha or Buddhist teachings.,
11807,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,7,Traveler,법당 내부 사진을 찍어도 될까요?,법당 내부 사진을 찍어도 될까요?,beop-dang nae-bu sa-jin-eul ttik-eo-do doel-kka-yo?,Can I take pictures inside the hall?,
11808,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,8,Staff,죄송하지만 법당 내부는 수행 공간이라 사진 촬영이 금지되어 있습니다.,죄송하지만 법당 내부는 수행 공간이라 사진 촬영이 금지되어 있습니다.,joe-song-ha-ji-man beop-dang na-bu-neun su-haeng gong-gan-i-ra sa-jin chwa-ryeong-i geum-ji-doe-eo it-seum-ni-da.,"I'm sorry, but photography is prohibited inside the hall as it is a space for spiritual practice.",
11809,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,9,Traveler,"아, 몰랐습니다. 주의할게요. 밖에서 찍는 건 괜찮죠?","아, 몰랐습니다. 주의할게요. 밖에서 찍는 건 괜찮죠?","a, mol-lat-seum-ni-da. ju-ui-hal-ge-yo. bak-e-seo ttik-neun geon gwaen-chan-cho?","Oh, I didn't know. I'll be careful. It's okay to take pictures from the outside, right?",
11810,Haeinsa Temple,해인사,6. Daejeokkwangjeon Hall,10,Staff,"네, 건물 외관과 마당에 있는 탑은 마음껏 찍으셔도 됩니다.","네, 건물 외관과 마당에 있는 탑은 마음껏 찍으셔도 됩니다.","ne, geon-mul oe-gwan-gwa ma-dang-e in-neun tap-eun ma-eum-kkeot ttik-eu-syeo-do doem-ni-da.","Yes, you are free to take as many pictures as you want of the exterior and the pagoda in the courtyard.",
11811,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),1,Traveler,해인사라는 이름은 어떤 뜻인가요?,해인사라는 이름은 어떤 뜻인가요?,hae-in-sa-ra-neun i-reum-eun eo-tteon tteut-in-ga-yo?,What does the name Haeinsa mean?,
11812,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),2,Staff,바다와 같이 맑은 마음'이라는 뜻의 '해인삼매'에서 유래했습니다.,바다와 같이 맑은 마음'이라는 뜻의 '해인삼매'에서 유래했습니다.,ba-da-wa ga-chi mal-geun ma-eum'-i-ra-neun tteut-ui 'hae-in-sam-mae'-e-seo yu-rae-haet-seum-ni-da.,"It originated from 'Haeinsammae', which means 'a mind as clear as the sea'.",
11813,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),3,Traveler,이 절은 언제 처음 세워졌나요?,이 절은 언제 처음 세워졌나요?,i jeol-eun eon-je cheo-eum se-wo-jyeot-na-yo?,When was this temple first established?,
11814,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),4,Staff,"신라 시대인 802년에 순응과 이정, 두 스님이 창건했습니다.","신라 시대인 802년에 순응과 이정, 두 스님이 창건했습니다.","sil-la si-dae-in pal-baek-i-nyeon-e sun-eung-gwa i-jeong, du seu-nim-i chang-geon-haet-seum-ni-da.","It was founded in 802 during the Silla Dynasty by two monks, Suneung and Ijeong.",
11815,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),5,Traveler,절이 정말 큰데 다 둘러보려면 얼마나 걸릴까요?,절이 정말 큰데 다 둘러보려면 얼마나 걸릴까요?,jeol-i jeong-mal keun-de da dul-reo-bo-ryeo-myeon si-ga-ni eo-l-ma-na geol-ril-kka-yo?,The temple is very large; how long will it take to see everything?,
11816,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),6,Staff,중심 건물들만 보신다면 1시간 정도면 충분합니다.,중심 건물들만 보신다면 1시간 정도면 충분합니다.,jung-sim geon-mul-deul-man bo-sin-da-myeon han-si-gan jeong-do-myeon chung-bun-ham-ni-da.,"If you only look at the main buildings, about an hour is enough.",
11817,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),7,Traveler,여기 박물관도 있다고 하던데 어디에 있나요?,여기 박물관도 있다고 하던데 어디에 있나요?,yeo-gi bang-mul-gwan-do it-da-go ha-deon-de eo-di-e in-na-yo?,I heard there's a museum here too; where is it?,
11818,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),8,Staff,해인사 성보박물관'은 절 입구 쪽에 위치하고 있습니다.,해인사 성보박물관'은 절 입구 쪽에 위치하고 있습니다.,hae-in-sa seong-bo-bang-mul-gwan'-eun jeol ip-gu jjok-e wi-chi-ha-go it-seum-ni-da.,The 'Haeinsa Seongbo Museum' is located near the entrance of the temple.,
11819,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),9,Traveler,박물관에서 팔만대장경 인경 체험도 할 수 있나요?,박물관에서 팔만대장경 인경 체험도 할 수 있나요?,bang-mul-gwan-e-seo pal-man-dae-jang-gyeong in-gyeong che-heom-do hal su in-na-yo?,Can I experience woodblock printing of the Tripitaka Koreana at the museum?,
11820,Haeinsa Temple,해인사,7. Sayeon-gi (Temple History),10,Staff,"네, 박물관 지하에서 직접 인경을 해볼 수 있는 유료 체험존이 있어요.","네, 박물관 지하에서 직접 인경을 해볼 수 있는 유료 체험존이 있어요.","ne, bang-mul-gwan ji-ha-e-seo jik-jeop in-gyeong-eul hae-bol su in-neun yu-ryo che-heom-jon-i it-seo-yo.","Yes, there is a paid experience zone in the basement of the museum where you can try woodblock printing yourself.",
11821,Haeinsa Temple,해인사,8. Eating around Temple,1,Traveler,절 구경을 다 하고 나니 배가 고프네요. 근처에 식당가가 있나요?,절 구경을 다 하고 나니 배가 고프네요. 근처에 식당가가 있나요?,jeol gu-gyeong-eul da ha-go na-ni bae-ga go-peu-ne-yo. geun-cheo-e sik-dang-ga-ga in-na-yo?,I'm hungry after looking around the temple. Is there a restaurant area nearby?,
11822,Haeinsa Temple,해인사,8. Eating around Temple,2,Staff,"네, 해인사 매표소 근처 주차장 쪽에 산채정식 식당들이 모여 있습니다.","네, 해인사 매표소 근처 주차장 쪽에 산채정식 식당들이 모여 있습니다.","ne, hae-in-sa mae-pyo-so geun-cheo ju-cha-jang jjok-e san-chae-jeong-sik sik-dang-deu-ri mo-yeo it-seum-ni-da.","Yes, there are Sanchae-jeongsik (wild herb set menu) restaurants gathered near the parking lot by the Haeinsa ticket office.",
11823,Haeinsa Temple,해인사,8. Eating around Temple,3,Traveler,산채정식이 정확히 어떤 음식인가요?,산채정식이 정확히 어떤 음식인가요?,san-chae-jeong-si-gi jeong-hwak-hi eo-tteon eum-sik-in-ga-yo?,What exactly is Sanchae-jeongsik?,
11824,Haeinsa Temple,해인사,8. Eating around Temple,4,Staff,가야산에서 나는 각종 산나물과 된장찌개가 나오는 한국 전통 건강식입니다.,가야산에서 나는 각종 산나물과 된장찌개가 나오는 한국 전통 건강식입니다.,ga-ya-san-e-seo na-neun gak-jong san-na-mul-gwa doen-jang-jji-gae-ga na-o-neun han-guk jeon-tong geon-gang-sik-im-ni-da.,It is a traditional Korean health food that serves various wild herbs from Gayasan and soybean paste stew.,
11825,Haeinsa Temple,해인사,8. Eating around Temple,5,Traveler,혼자서도 주문이 가능한가요?,혼자서도 주문이 가능한가요?,hon-ja-seo-do ju-mun-i ga-neung-han-ga-yo?,Can I order it for one person?,
11826,Haeinsa Temple,해인사,8. Eating around Temple,6,Staff,정식은 2인분 이상 주문해야 하는 곳도 있으니 미리 확인해 보세요.,정식은 2인분 이상 주문해야 하는 곳도 있으니 미리 확인해 보세요.,jeong-sik-eun i-in-bun i-sang ju-mun-hae-ya ha-neun got-do it-eu-ni mi-ri hwa-gin-hae bo-se-yo.,"Some places require you to order at least two portions for the set menu, so please check in advance.",
11827,Haeinsa Temple,해인사,8. Eating around Temple,7,Traveler,도토리묵이나 파전 같은 간식도 파나요?,도토리묵이나 파전 같은 간식도 파나요?,do-to-ri-muk-i-na pa-jeon ga-teun gan-sik-do pa-na-yo?,Do they also sell snacks like acorn jelly or green onion pancakes?,
11828,Haeinsa Temple,해인사,8. Eating around Temple,8,Staff,"네, 산행 후에 가볍게 즐길 수 있는 별미들도 아주 많습니다.","네, 산행 후에 가볍게 즐길 수 있는 별미들도 아주 많습니다.","ne, san-haeng hu-e ga-byeop-ge jeul-gil su in-neun byeol-mi-deul-do a-ju man-seum-ni-da.","Yes, there are many delicacies you can enjoy lightly after a mountain hike.",
11829,Haeinsa Temple,해인사,8. Eating around Temple,9,Traveler,기념품으로 살 만한 먹거리도 있을까요?,기념품으로 살 만한 먹거리도 있을까요?,gi-nyeom-pu-meu-ro sal man-han meok-geo-ri-do it-eul-kka-yo?,Are there any food items worth buying as souvenirs?,
11830,Haeinsa Temple,해인사,8. Eating around Temple,10,Staff,이 지역 특산물인 고로쇠물이나 말린 나물 세트를 추천드립니다.,이 지역 특산물인 고로쇠물이나 말린 나물 세트를 추천드립니다.,i ji-yeok teuk-san-mul-in go-ro-soe-mul-i-na mal-rin na-mul se-teu-reul chu-cheon-deu-rim-ni-da.,I recommend the local specialties like maple sap (Gorosoe-mul) or dried herb sets.,
11831,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,1,Traveler,해인사에서 대구로 나가는 버스는 어디서 타나요?,해인사에서 대구로 나가는 버스는 어디서 타나요?,hae-in-sa-e-seo dae-gu-ro na-ga-neun beo-seu-neun eo-di-seo ta-na-yo?,Where do I take the bus from Haeinsa to Daegu?,
11832,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,2,Staff,매표소 아래쪽에 있는 '해인사 시외버스터미널'로 가시면 됩니다.,매표소 아래쪽에 있는 '해인사 시외버스터미널'로 가시면 됩니다.,mae-pyo-so a-rae-tjjo-ge in-neun 'hae-in-sa si-oe-beo-seu-teo-mi-neol'-eu-ro ga-si-myeon doem-ni-da.,You should go to the 'Haeinsa Intercity Bus Terminal' located below the ticket office.,
11833,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,3,Traveler,버스가 자주 있나요?,버스가 자주 있나요?,beo-seu-ga ja-ju in-na-yo?,Are the buses frequent?,
11834,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,4,Staff,대구행 버스는 약 40분에서 1시간 간격으로 운행됩니다.,대구행 버스는 약 40분에서 1시간 간격으로 운행됩니다.,dae-gu-haeng beo-seu-neun yak sa-sip-bun-e-seo han-si-gan gan-gyeok-eu-ro un-haeng-doem-ni-da.,Buses to Daegu run at intervals of about 40 minutes to an hour.,
11835,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,5,Traveler,막차 시간은 언제인가요?,막차 시간은 언제인가요?,mak-cha si-ga-neun eon-je-in-ga-yo?,When is the last bus?,
11836,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,6,Staff,보통 저녁 7시에서 8시 사이에 막차가 있으니 미리 시간표를 보세요.,보통 저녁 7시에서 8시 사이에 막차가 있으니 미리 시간표를 보세요.,bo-tong jeo-nyeok il-gop-si-e-seo yeo-deol-si sa-i-e mak-cha-ga it-eu-ni mi-ri si-gan-pyo-reul bo-se-yo.,"Usually, the last bus is between 7 PM and 8 PM, so please check the timetable in advance.",
11837,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,7,Traveler,교통카드를 사용할 수 있나요?,교통카드를 사용할 수 있나요?,gyo-tong-ka-deu-reul sa-yong-hal su in-na-yo?,Can I use a transportation card?,
11838,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,8,Staff,"네, 일반 시내버스와 마찬가지로 선불 및 후불 교통카드 모두 가능합니다.","네, 일반 시내버스와 마찬가지로 선불 및 후불 교통카드 모두 가능합니다.","ne, il-ban si-nae-beo-seu-wa ma-chan-ga-ji-ro seon-bul mit hu-bul gyo-tong-ka-deu mo-du ga-neung-ham-ni-da.","Yes, just like regular city buses, both prepaid and postpaid transportation cards are accepted.",
11839,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,9,Traveler,터미널까지 여기서 걸어서 얼마나 걸리나요?,터미널까지 여기서 걸어서 얼마나 걸리나요?,teo-mi-neol-kka-ji yeo-gi-seo geol-eo-seo eo-l-ma-na geol-ril-kka-yo?,How long does it take to walk to the terminal from here?,
11840,Haeinsa Temple,해인사,9. Public Transport to Haeinsa,10,Staff,내리막길이라 천천히 걸어도 15분 정도면 도착합니다.,내리막길이라 천천히 걸어도 15분 정도면 도착합니다.,nae-ri-mak-gil-i-ra cheon-cheon-hi geol-eo-do sip-o-bun jeong-do-myeon do-chak-ham-ni-da.,"Since it's downhill, you'll arrive in about 15 minutes even if you walk slowly.",
11841,Haeinsa Temple,해인사,10. Etiquette and Rules,1,Traveler,절 안에서 지켜야 할 특별한 예절이 있나요?,절 안에서 지켜야 할 특별한 예절이 있나요?,jeol an-e-seo ji-kyeo-ya hal teuk-byeol-han ye-jeol-i in-na-yo?,Are there any special etiquettes to observe inside the temple?,
11842,Haeinsa Temple,해인사,10. Etiquette and Rules,2,Staff,"우선 큰 소리로 떠들지 마시고, 경내에서는 조용히 걸어주세요.","우선 큰 소리로 떠들지 마시고, 경내에서는 조용히 걸어주세요.","u-seon keun so-ri-ro tteo-deul-ji ma-si-go, gyeong-nae-e-seo-neun jo-yong-hi geol-eo-ju-se-yo.","First of all, please don't talk loudly and walk quietly within the temple grounds.",
11843,Haeinsa Temple,해인사,10. Etiquette and Rules,3,Traveler,옷차림에도 제한이 있나요? 제가 반바지를 입었는데 괜찮을까요?,옷차림에도 제한이 있나요? 제가 반바지를 입었는데 괜찮을까요?,ot-cha-rim-e-do je-han-i in-na-yo? je-ga ban-ba-ji-reul i-beot-neun-de gwaen-chan-eul-kka-yo?,Are there any restrictions on clothing? I'm wearing shorts; will it be okay?,
11844,Haeinsa Temple,해인사,10. Etiquette and Rules,4,Staff,너무 짧은 반바지나 노출이 심한 옷은 피하는 것이 사찰에 대한 예의입니다.,너무 짧은 반바지나 노출이 심한 옷은 피하는 것이 사찰에 대한 예의입니다.,neo-mu jjal-beun ban-ba-ji-na no-chul-i si-man ot-eun pi-ha-neun geo-si sa-chal-e dae-han ye-ui-im-ni-da.,Avoiding very short shorts or revealing clothes is a sign of respect toward the temple.,
11845,Haeinsa Temple,해인사,10. Etiquette and Rules,5,Traveler,스님들을 만나면 어떻게 인사해야 하나요?,스님들을 만나면 어떻게 인사해야 하나요?,seu-nim-deu-reul man-na-myeon eo-tteo-ke in-sa-hae-ya ha-na-yo?,How should I greet the monks when I meet them?,
11846,Haeinsa Temple,해인사,10. Etiquette and Rules,6,Staff,두 손을 모으고 고개를 숙여 인사하는 '합장'을 하시면 됩니다.,두 손을 모으고 고개를 숙여 인사하는 '합장'을 하시면 됩니다.,du son-eul mo-eu-go go-gae-reul suk-yeo in-sa-ha-neun 'hap-jang'-eul ha-si-myeon doem-ni-da.,"You can perform 'Hapjang', which is putting your hands together and bowing your head.",
11847,Haeinsa Temple,해인사,10. Etiquette and Rules,7,Traveler,절 안에서 담배를 피울 수 있는 곳이 있나요?,절 안에서 담배를 피울 수 있는 곳이 있나요?,jeol an-e-seo dam-bae-reul pi-ul su in-neun go-si in-na-yo?,Is there a place where I can smoke inside the temple?,
11848,Haeinsa Temple,해인사,10. Etiquette and Rules,8,Staff,사찰 전체가 금연 구역이며 산불 위험이 있으니 절대 흡연하시면 안 됩니다.,사찰 전체가 금연 구역이며 산불 위험이 있으니 절대 흡연하시면 안 됩니다.,sa-chal jeon-che-ga geum-yeon gu-yeok-i-myeo san-bul wi-heom-i it-eu-ni jeol-dae heup-yeon-ha-si-myeon an doem-ni-da.,"The entire temple is a non-smoking area, and there is a risk of forest fires, so you must never smoke.",
