장소타입,시나리오,대화순서,화자,중국어,한국어,병음,단어,,
highschool,3. 同学交流 (친구대화),3,学生A,我是本地人。你来中国多久了？,나는 현지 사람이야. 중국 온 지 얼마나 됐어?,wǒ shì běndì rén. nǐ lái Zhōngguó duōjiǔ le,本地=현지,,
highschool,3. 同学交流 (친구대화),4,学生B,刚来半年，还在适应中。,반년 됐어. 아직 적응 중이야.,gāng lái bàn nián, hái zài shìyìng zhōng,适应=적응하다,
highschool,3. 同学交流 (친구대화),5,学生A,有什么不懂的可以问我。,모르는 거 있으면 나한테 물어봐.,yǒu shénme bù dǒng de kěyǐ wèn wǒ,懂=이해하다,,
highschool,3. 同学交流 (친구대화),6,学生B,太好了，谢谢你！,좋다. 고마워!,tài hǎo le, xièxie nǐ,,
highschool,4. 食堂吃饭 (급식),1,学生A,今天食堂有什么好吃的？,오늘 급식실에 맛있는 거 뭐 있어?,jīntiān shítáng yǒu shénme hǎochī de,食堂=급식실,,
highschool,4. 食堂吃饭 (급식),2,学生B,听说今天有红烧肉。,오늘 홍샤오러우 있다던데.,tīngshuō jīntiān yǒu hóngshāoròu,听说=듣다 | 红烧肉=홍샤오러우,,
highschool,4. 食堂吃饭 (급식),3,学生A,太好了，我们快去排队吧。,좋다. 빨리 줄 서러 가자.,tài hǎo le, wǒmen kuài qù páiduì ba,排队=줄서다,
highschool,4. 食堂吃饭 (급식),4,学生B,好，晚了就没了。,그래. 늦으면 없어져.,hǎo, wǎn le jiù méi le,晚=늦다,
highschool,4. 食堂吃饭 (급식),5,食堂员工,两位同学，要什么？,두 학생. 뭐 먹을래요?,liǎng wèi tóngxué, yào shénme,,
highschool,4. 食堂吃饭 (급식),6,学生A,红烧肉套餐，两份。,홍샤오러우 세트 2인분이요.,hóngshāoròu tàocān, liǎng fèn,套餐=세트 | 份=인분,
highschool,5. 自习室 (자습실),1,学生,请问自习室在哪里？,실례지만 자습실이 어디예요?,qǐngwèn zìxíshì zài nǎlǐ,自习室=자습실,,
highschool,5. 自习室 (자습실),2,老师,在三楼，上楼梯左转就到了。,3층에 있어. 계단 올라가서 왼쪽으로 가면 돼.,zài sān lóu, shàng lóutī zuǒ zhuǎn jiù dào le,楼梯=계단 | 左转=좌회전,
highschool,5. 自习室 (자습실),3,学生,自习室几点关门？,자습실 몇 시에 닫아요?,zìxíshì jǐ diǎn guānmén,关门=닫다,,
highschool,5. 自习室 (자습실),4,老师,晚上十点关门。,밤 10시에 닫아.,wǎnshang shí diǎn guānmén,晚上=밤,,
highschool,5. 自习室 (자습실),5,学生,需要登记吗？,등록해야 해요?,xūyào dēngjì ma,登记=등록,,
highschool,5. 自习室 (자습室),6,老师,是的，在门口刷学生证。,네. 입구에서 학생증 찍어.,shì de, zài ménkǒu shuā xuéshēngzhèng,学生证=학생증,
highschool,6. 升学咨询 (진로상담),1,学生,老师，我想问一下关于高考的事。,선생님. 대입시험에 대해 여쭤볼게요.,lǎoshī, wǒ xiǎng wèn yīxià guānyú gāokǎo de shì,高考=대입시험,
highschool,6. 升学咨询 (진로상담),2,老师,好的，你想报考什么专业？,좋아. 어떤 전공 지원하고 싶어?,hǎo de, nǐ xiǎng bàokǎo shénme zhuānyè,报考=지원 | 专业=전공,
highschool,6. 升学咨询 (진로상담),3,学生,我想学计算机，但不知道哪个大学好。,컴퓨터 배우고 싶은데. 어느 대학이 좋은지 모르겠어요.,wǒ xiǎng xué jìsuànjī, dàn bù zhīdào nǎge dàxué hǎo,计算机=컴퓨터 | 大学=대학,
highschool,6. 升学咨询 (진로상담),4,老师,以你的成绩，可以考虑这几所学校。,네 성적이면 이 몇 개 학교 고려해봐.,yǐ nǐ de chéngjì, kěyǐ kǎolǜ zhè jǐ suǒ xuéxiào,成绩=성적 | 考虑=고려하다,
highschool,6. 升学咨询 (진로상담),5,学生,需要准备什么材料？,어떤 서류를 준비해야 해요?,xūyào zhǔnbèi shénme cáiliào,准备=준비 | 材料=서류,,
highschool,6. 升学咨询 (진로상담),6,老师,成绩单、推荐信和个人陈述。,성적표. 추천서. 자기소개서.,chéngjìdān, tuījiànxìn hé gèrén chénshù,成绩单=성적표 | 推荐信=추천서 | 个人陈述=자기소개서,
highschool,7. 宿舍生活 (기숙사),1,学生,请问怎么申请住宿舍？,실례지만 기숙사 신청은 어떻게 해요?,qǐngwèn zěnme shēnqǐng zhù sùshè,申请=신청 | 宿舍=기숙사,,
highschool,7. 宿舍生活 (기숙사),2,老师,去学生处填表格就可以。,학생처 가서 양식 작성하면 돼.,qù xuéshēngchù tián biǎogé jiù kěyǐ,学生处=학생처 | 表格=양식,,
highschool,7. 宿舍生活 (기숙사),3,学生,宿舍是几人间的？,기숙사는 몇 인실이에요?,sùshè shì jǐ rén jiān de,几人间=몇인실,,
highschool,7. 宿舍生活 (기숙사),4,老师,四人间和六人间都有。,4인실과 6인실 다 있어.,sì rén jiān hé liù rén jiān dōu yǒu,,,
highschool,7. 宿舍生活 (기숙사),5,学生,有空调吗？,에어컨 있어요?,yǒu kōngtiáo ma,空调=에어컨,,
highschool,7. 宿舍生活 (기숙사),6,老师,有的，还有独立卫生间。,있어. 개인 화장실도 있어.,yǒu de, hái yǒu dúlì wèishēngjiān,独立=개인 | 卫生间=화장실,
highschool,8. 晚自习 (야자),1,老师,同学们，晚自习开始了，请安静。,여러분. 야자 시작했어요. 조용히 해주세요.,tóngxuémen, wǎn zìxí kāishǐ le, qǐng ānjìng,晚自习=야자 | 安静=조용히
highschool,8. 晚自习 (야자),2,学生,老师，可以去上厕所吗？,선생님. 화장실 가도 될까요?,lǎoshī, kěyǐ qù shàng cèsuǒ ma,厕所=화장실,
highschool,8. 晚自习 (야자),3,老师,可以，快去快回。,가도 돼. 빨리 다녀와.,kěyǐ, kuài qù kuài huí,快=빨리,
highschool,8. 晚自习 (야자),4,学生,老师，这道题怎么做？,선생님. 이 문제 어떻게 풀어요?,lǎoshī, zhè dào tí zěnme zuò,做=풀다,
highschool,8. 晚自习 (야자),5,老师,自习时间自己先想想，下课后来问我。,자습시간이니까 먼저 생각해봐. 끝나고 물어봐.,zìxí shíjiān zìjǐ xiān xiǎngxiang, xiàkè hòu lái wèn wǒ,想=생각하다 | 下课=수업끝,
highschool,8. 晚自习 (야자),6,学生,好的，谢谢老师。,네. 감사합니다 선생님.,hǎo de, xièxie lǎoshī,,
university,1. 选课咨询 (수강신청),1,学生,老师，我想问一下选课的事。,선생님. 수강신청에 대해 여쭤볼게요.,lǎoshī, wǒ xiǎng wèn yīxià xuǎnkè de shì,选课=수강신청,
university,1. 选课咨询 (수강신청),2,老师,好的，选课系统明天早上八点开放。,네. 수강신청 시스템이 내일 아침 8시에 열려요.,hǎo de, xuǎnkè xìtǒng míngtiān zǎoshang bā diǎn kāifàng,系统=시스템 | 开放=열리다,
university,1. 选课咨询 (수강신청),3,学生,这门课需要多少学分？,이 과목은 몇 학점이에요?,zhè mén kè xūyào duōshao xuéfēn,学分=학점,,
university,1. 选课咨询 (수강신청),4,老师,这门课是三个学分。,이 과목은 3학점이에요.,zhè mén kè shì sān ge xuéfēn,,,
university,1. 选课咨询 (수강신청),5,学生,有先修课程要求吗？,선수과목 요구사항이 있나요?,yǒu xiānxiū kèchéng yāoqiú ma,先修课程=선수과목 | 要求=요구,,
university,1. 选课咨询 (수강신청),6,老师,需要先修完高等数学。,고등수학을 먼저 이수해야 해요.,xūyào xiān xiūwán gāoděng shùxué,修完=이수하다 | 高等数学=고등수학,,
university,2. 图书馆 (도서관),1,学生,请问图书馆几点开门？,실례지만 도서관 몇 시에 열어요?,qǐngwèn túshūguǎn jǐ diǎn kāimén,图书馆=도서관 | 开门=열다,,
university,2. 图书馆 (도서관),2,工作人员,早上八点开门，晚上十点关门。,아침 8시에 열고. 밤 10시에 닫아요.,zǎoshang bā diǎn kāimén, wǎnshang shí diǎn guānmén,,
university,2. 图书馆 (도서관),3,学生,怎么借书？,책은 어떻게 빌려요?,zěnme jiè shū,借=빌리다 | 书=책,,
university,2. 图书馆 (도서관),4,工作人员,用学生证在自助借书机上借就可以。,학생증으로 셀프 대출기에서 빌리면 돼요.,yòng xuéshēngzhèng zài zìzhù jièshūjī shang jiè jiù kěyǐ,自助=셀프 | 借书机=대출기,,
university,2. 图书馆 (도서관),5,学生,可以借多少本？借多长时间？,몇 권 빌릴 수 있어요? 얼마나요?,kěyǐ jiè duōshao běn? jiè duō cháng shíjiān,本=권,,
university,2. 图书馆 (도서관),6,工作人员,最多借十本，借期30天。,최대 10권. 대출기간 30일이에요.,zuìduō jiè shí běn, jièqī sānshí tiān,最多=최대 | 借期=대출기간,
university,3. 教授面谈 (교수면담),1,学生,教授您好，我想请教一些问题。,교수님 안녕하세요. 몇 가지 여쭤보고 싶어요.,jiàoshòu nín hǎo, wǒ xiǎng qǐngjiào yīxiē wèntí,教授=교수 | 请教=여쭙다,
university,3. 教授面谈 (교수면담),2,教授,好的，请进来坐。有什么问题？,그래. 들어와 앉아. 무슨 문제 있어?,hǎo de, qǐng jìnlái zuò. yǒu shénme wèntí,,
university,3. 教授面谈 (교수면담),3,学生,关于论文选题，我还没确定方向。,논문 주제에 대해서. 아직 방향을 못 정했어요.,guānyú lùnwén xuǎntí, wǒ hái méi quèdìng fāngxiàng,论文=논문 | 选题=주제선정 | 方向=방향,
university,3. 教授面谈 (교수면담),4,教授,你对什么领域感兴趣？,어떤 분야에 관심 있어?,nǐ duì shénme lǐngyù gǎn xìngqù,领域=분야 | 感兴趣=관심있다,,
university,3. 教授面谈 (교수면담),5,学生,我对人工智能比较感兴趣。,인공지능에 좀 관심이 있어요.,wǒ duì réngōng zhìnéng bǐjiào gǎn xìngqù,人工智能=인공지능,,
university,3. 教授面谈 (교수면담),6,教授,我建议你先看看最近的研究趋势。,먼저 최근 연구 동향을 살펴보는 게 좋겠어.,wǒ jiànyì nǐ xiān kànkan zuìjìn de yánjiū qūshì,建议=권하다 | 研究=연구 | 趋势=동향,,
university,4. 宿舍入住 (기숙사입주),1,学生,您好，我是新生，来办理入住。,안녕하세요. 신입생인데 입주 절차 밟으러 왔어요.,nín hǎo, wǒ shì xīnshēng, lái bànlǐ rùzhù,办理=처리 | 入住=입주
university,4. 宿舍入住 (기숙사입주),2,宿管,好的，请出示录取通知书和身份证。,네. 입학통지서와 신분증 보여주세요.,hǎo de, qǐng chūshì lùqǔ tōngzhīshū hé shēnfènzhèng,宿管=기숙사관리인,
university,4. 宿舍入住 (기숙사입주),3,学生,这是我的证件。我住几号房间？,여기 제 증명서예요. 몇 호실에 살아요?,zhè shì wǒ de zhèngjiàn. wǒ zhù jǐ hào fángjiān,证件=증명서 | 房间=방,,
university,4. 宿舍入住 (기숙사입주),4,宿管,你住三楼305房间，这是钥匙。,3층 305호실이야. 여기 열쇠.,nǐ zhù sān lóu 305 fángjiān, zhè shì yàoshi,钥匙=열쇠,
university,4. 宿舍入住 (기숙사입주),5,学生,宿舍有Wi-Fi吗？,기숙사에 와이파이 있어요?,sùshè yǒu Wi-Fi ma,,,
university,4. 宿舍入住 (기숙사입주),6,宿管,有的，密码在房间里贴着。,있어. 비밀번호는 방에 붙어있어.,yǒu de, mìmǎ zài fángjiān lǐ tiēzhe,密码=비밀번호 | 贴=붙이다,
university,5. 食堂用餐 (학생식당),1,学生A,这里的饭菜好吃吗？,여기 밥 맛있어?,zhèlǐ de fàncài hǎochī ma,饭菜=밥/음식,,
university,5. 食堂用餐 (학생식당),2,学生B,还不错，而且很便宜。,괜찮아. 그리고 되게 싸.,hái búcuò, érqiě hěn piányi,便宜=싸다,
university,5. 食堂用餐 (학생식당),3,学生A,推荐什么菜？,뭐 추천해?,tuījiàn shénme cài,推荐=추천,,
university,5. 食堂用餐 (학생식당),4,学生B,红烧肉和麻婆豆腐都很好吃。,홍샤오러우랑 마파두부 다 맛있어.,hóngshāoròu hé mápó dòufu dōu hěn hǎochī,麻婆豆腐=마파두부,,
university,5. 食堂用餐 (학생식당),5,学生A,一顿饭大概多少钱？,한 끼에 대략 얼마야?,yī dùn fàn dàgài duōshao qián,一顿饭=한끼,,
university,5. 食堂用餐 (학생식당),6,学生B,十块到十五块左右。,10위안에서 15위안 정도.,shí kuài dào shíwǔ kuài zuǒyòu,块=위안 | 左右=정도,,
university,6. 社团活动 (동아리),1,学生,你好，我想加入这个社团。,안녕하세요. 이 동아리에 가입하고 싶어요.,nǐ hǎo, wǒ xiǎng jiārù zhège shètuán,加入=가입 | 社团=동아리,
university,6. 社团活动 (동아리),2,社团成员,欢迎！请先填一下这个表格。,환영해요! 먼저 이 양식 작성해주세요.,huānyíng! qǐng xiān tián yīxià zhège biǎogé,填=작성하다,,
university,6. 社团活动 (동아리),3,学生,社团活动是什么时候？,동아리 활동은 언제예요?,shètuán huódòng shì shénme shíhou,活动=활동,,
university,6. 社团活动 (동아리),4,社团成员,每周三下午四点到六点。,매주 수요일 오후 4시부터 6시까지요.,měi zhōu sān xiàwǔ sì diǎn dào liù diǎn,每周=매주,,
university,6. 社团活动 (동아리),5,学生,有会费吗？,회비 있어요?,yǒu huìfèi ma,会费=회비,,
university,6. 社团活动 (동아리),6,社团成员,每学期50元。,매 학기 50위안이에요.,měi xuéqī wǔshí yuán,学期=학기,,
university,7. 奖学金申请 (장학금),1,学生,老师，我想申请奖学金。,선생님. 장학금 신청하고 싶어요.,lǎoshī, wǒ xiǎng shēnqǐng jiǎngxuéjīn,奖学金=장학금,
university,7. 奖学金申请 (장학금),2,老师,好的，你需要准备成绩单和申请表。,네. 성적표와 신청서를 준비해야 해요.,hǎo de, nǐ xūyào zhǔnbèi chéngjìdān hé shēnqǐngbiǎo,成绩单=성적표 | 申请表=신청서,
university,7. 奖学金申请 (장학금),3,学生,申请截止日期是什么时候？,신청 마감일이 언제예요?,shēnqǐng jiézhǐ rìqī shì shénme shíhou,截止日期=마감일,,
university,7. 奖学金申请 (장학금),4,老师,下个月十五号之前。,다음 달 15일 전이에요.,xià ge yuè shíwǔ hào zhīqián,之前=전에,,
university,7. 奖学金申请 (장학금),5,学生,对成绩有要求吗？,성적 요구사항이 있어요?,duì chéngjì yǒu yāoqiú ma,,,
university,7. 奖学金申请 (장학금),6,老师,GPA需要3.5以上。,GPA 3.5 이상이어야 해요.,GPA xūyào sān diǎn wǔ yǐshàng,以上=이상,,
university,8. 毕业论文 (졸업논문),1,学生,导师，我的论文初稿写完了。,지도교수님. 논문 초고 다 썼어요.,dǎoshī, wǒ de lùnwén chūgǎo xiě wán le,导师=지도교수 | 初稿=초고,
university,8. 毕业论文 (졸업논문),2,教授,好的，我看一下。下周来讨论修改意见。,좋아. 한번 볼게. 다음 주에 와서 수정 의견 논의하자.,hǎo de, wǒ kàn yīxià. xià zhōu lái tǎolùn xiūgǎi yìjiàn,讨论=논의 | 修改=수정 | 意见=의견,
university,8. 毕业论文 (졸업논문),3,学生,答辩大概什么时候？,논문심사는 대략 언제쯤이에요?,dábiàn dàgài shénme shíhou,答辩=논문심사,,
university,8. 毕业论文 (졸업논문),4,教授,六月初，你还有两个月准备。,6월 초야. 아직 두 달 준비 시간 있어.,liù yuè chū, nǐ hái yǒu liǎng ge yuè zhǔnbèi,月初=월초,
university,8. 毕业论文 (졸업논문),5,学生,答辩需要准备PPT吗？,심사 때 PPT 준비해야 해요?,dábiàn xūyào zhǔnbèi PPT ma,,,
university,8. 毕业论文 (졸업논문),6,教授,是的，大概15到20分钟的演示。,그래. 15분에서 20분 정도 발표.,shì de, dàgài shíwǔ dào èrshí fēnzhōng de yǎnshì,演示=발표,
thegreatwall,1. 입장권 구매(购买门票),1,관광객,你好，请问成人票多少钱一张？,안녕하세요 성인표 한 장에 얼마인가요?,nǐ hǎo ， qǐng wèn chéng rén piào duō shǎo qián yī zhāng ？,成人票(chéngrénpiào)=성인표 | 多少钱(duōshaoqián)=얼마,,
thegreatwall,1. 입장권 구매(购买门票),2,직원,成人票40元。儿童票和学生票有优惠。,성인표는 40위안입니다. 아동표와 학생표는 할인이 있습니다.,chéng rén piào 40 yuán 。 ér tóng piào hé xué shēng piào yǒu yōu huì 。,儿童票(értóngpiào)=아동표 | 学生票(xuéshēngpiào)=학생표 | 优惠(yōuhuì)=할인,,
thegreatwall,1. 입장권 구매(购买门票),3,관광객,儿童票怎么算？我孩子身高一米二。,아동표는 어떻게 계산되나요? 제 아이 키는 1미터 20이에요.,ér tóng piào zěn me suàn ？ wǒ hái zi shēn gāo yī mǐ èr 。,身高(shēngāo)=키/신장 | 孩子(háizi)=아이,,
thegreatwall,1. 입장권 구매(购买门票),4,직원,一米四以下儿童免票，一米二以下需要家长陪同。学生请出示学生证。,1미터 40 이하 아동은 무료이고 1미터 20 이하는 보호자 동행이 필요합니다. 학생은 학생증을 제시해 주세요.,yī mǐ sì yǐ xià ér tóng miǎn piào ， yī mǐ èr yǐ xià xū yào jiā zhǎng péi tóng 。 xué shēng qǐng chū shì xué shēng zhèng 。,免票(miǎnpiào)=무료입장 | 家长(jiāzhǎng)=보호자 | 陪同(péitóng)=동행 | 出示(chūshì)=제시하다 | 学生证(xuéshēngzhèng)=학생증,,
